prj,vivado_dynamic_pwr(mW),Total LUTs,Logic LUTs,LUTRAMs,SRLs,FFs,RAMB36,RAMB18,URAM,DSP48 Blocks,freq(MHz)
io2_l2n1p2_l4n1p1_d1d2,22.369,1207,1207,0,0,1042,16,0,5,100.000
io2_l2n1p2_l4n1p2,26.927,1238,1231,0,7,962,16,0,10,100.000
io2_l2n1p2_l4n1p2_d1d2,27.026,1487,1480,0,7,1270,16,0,10,100.000
io2_l2n1p2_l4p1n1,35.378,4183,4183,0,0,4763,16,0,10,100.000
io2_l2n1p2_l4p1n1_d1d2,40.584,4624,4624,0,0,4506,16,0,18,100.000
io2_l2n1p2_l4p2n1,41.886,6888,6888,0,0,8009,16,0,10,100.000
io2_l2n1p2_l4p2n1_d1d2,46.977,6206,6206,0,0,9297,12,0,20,100.000
io2_l2p1n1_l4n1n1,83.836,6219,6219,0,0,6332,16,0,152,100.000
io2_l2p1n1_l4n1n1_d1d2,103.242,10244,10244,0,0,14706,16,0,176,100.000
io2_l2p1n1_l4n1n2,85.624,6374,6374,0,0,6627,16,0,154,100.000
io2_l2p1n1_l4n1n2_d1d2,103.388,10348,10348,0,0,12094,16,0,176,100.000
io2_l2p1n1_l4n1p1,82.076,6281,6281,0,0,6362,16,0,152,100.000
io2_l2p1n1_l4n1p1_d1d2,102.594,10240,10240,0,0,14960,16,0,176,100.000
io2_l2p1n1_l4n1p2,83.729,6301,6293,0,8,6660,16,0,154,100.000
io2_l2p1n1_l4n1p2_d1d2,105.067,10499,10492,0,7,14867,16,0,178,100.000
io2_l2p1n1_l4p1n1,100.496,10526,10526,0,0,11391,16,0,184,100.000
io2_l2p1n1_l4p1n1_d1d2,81.483,11447,11447,0,0,14973,16,0,78,100.000
io2_l2p1n1_l4p2n1,91.278,11975,11975,0,0,12925,16,0,121,100.000
io2_l2p1n1_l4p2n1_d1d2,101.947,13869,13869,0,0,18299,16,0,104,100.000
io2_l2p2n1_l4n1n1,178.716,8799,7608,0,1191,12889,16,0,26,100.000
io2_l2p2n1_l4n1n1_d1d2,226.561,11163,9524,0,1639,15667,16,0,52,100.000
io2_l2p2n1_l4n1n2,204.259,8600,7409,0,1191,12861,16,0,26,100.000
io2_l2p2n1_l4n1n2_d1d2,226.978,10660,9021,0,1639,15735,12,0,52,100.000
io2_l2p2n1_l4n1p1,194.391,8758,7567,0,1191,12931,16,0,26,100.000
io2_l2p2n1_l4n1p1_d1d2,238.270,11171,9532,0,1639,15930,16,0,52,100.000
io2_l2p2n1_l4n1p2,229.629,8569,7370,0,1199,12908,16,0,26,100.000
io2_l2p2n1_l4n1p2_d1d2,278.930,10868,9222,0,1646,15722,10,0,52,100.000
io2_l2p2n1_l4p1n1,236.294,11448,10257,0,1191,16812,16,0,26,100.000
io2_l2p2n1_l4p1n1_d1d2,304.478,13875,12236,0,1639,18277,16,0,52,100.000
io2_l2p2n1_l4p2n1,249.350,14164,12970,0,1194,21372,16,0,26,100.000
io2_l2p2n1_l4p2n1_d1d2,304.615,15312,13673,0,1639,22684,14,0,52,100.000
io4_l2n1n1_l4n1n1,16.580,800,800,0,0,771,16,0,5,100.000
io4_l2n1n1_l4n1n1_d1d2,32.450,1596,1596,0,0,1175,0,64,5,100.000
io4_l2n1n1_l4n1n2,16.640,929,929,0,0,667,16,0,5,100.000
io4_l2n1n1_l4n1n2_d1d2,30.153,1714,1714,0,0,663,0,64,5,100.000
io4_l2n1n1_l4n1n4,29.417,1751,1751,0,0,1326,16,0,20,100.000
io4_l2n1n1_l4n1n4_d1d2,33.036,1815,1815,0,0,1189,0,64,5,100.000
io4_l2n1n1_l4n1p1,16.459,891,891,0,0,803,16,0,5,100.000
io4_l2n1n1_l4n1p1_d1d2,31.475,1709,1709,0,0,647,0,64,5,100.000
io4_l2n1n1_l4n1p2,17.616,1048,1048,0,0,730,16,0,5,100.000
io4_l2n1n1_l4n1p2_d1d2,33.798,1947,1947,0,0,1371,0,64,5,100.000
io4_l2n1n1_l4n1p4,29.205,1703,1697,0,6,1455,16,0,20,100.000
io4_l2n1n1_l4n1p4_d1d2,45.033,2494,2488,0,6,1536,16,48,20,100.000
io4_l2n1n1_l4p1n1,39.956,4643,4643,0,0,6614,16,0,20,100.000
io4_l2n1n1_l4p1n1_d1d2,69.051,5614,5614,0,0,5843,32,32,40,100.000
io4_l2n1n1_l4p2n1,42.585,6814,6814,0,0,10640,16,0,20,100.000
io4_l2n1n1_l4p2n1_d1d2,104.609,11527,11527,0,0,10824,26,32,78,100.000
io4_l2n1n1_l4p4n1,52.717,12517,12517,0,0,17238,16,0,20,100.000
io4_l2n1n1_l4p4n1_d1d2,120.626,15951,15951,0,0,23105,32,32,80,100.000
io4_l2n1n2_l4n1n1,20.385,947,947,0,0,904,16,0,8,100.000
io4_l2n1n2_l4n1n1_d1d2,31.134,1773,1773,0,0,810,0,64,8,100.000
io4_l2n1n2_l4n1n2,21.009,1068,1068,0,0,864,16,0,8,100.000
io4_l2n1n2_l4n1n2_d1d2,32.055,1838,1838,0,0,1303,0,64,8,100.000
io4_l2n1n2_l4n1n4,30.086,1842,1842,0,0,1395,16,0,20,100.000
io4_l2n1n2_l4n1n4_d1d2,31.347,1983,1983,0,0,922,0,64,8,100.000
io4_l2n1n2_l4n1p1,20.207,1020,1020,0,0,936,16,0,8,100.000
io4_l2n1n2_l4n1p1_d1d2,33.409,1801,1801,0,0,1320,0,64,8,100.000
io4_l2n1n2_l4n1p2,21.854,1203,1203,0,0,927,16,0,8,100.000
io4_l2n1n2_l4n1p2_d1d2,32.463,1970,1970,0,0,908,0,64,8,100.000
io4_l2n1n2_l4n1p4,30.821,1791,1784,0,7,1524,16,0,20,100.000
io4_l2n1n2_l4n1p4_d1d2,45.195,2543,2537,0,6,2036,16,48,20,100.000
io4_l2n1n2_l4p1n1,40.966,4551,4551,0,0,6653,16,0,20,100.000
io4_l2n1n2_l4p1n1_d1d2,66.648,5741,5741,0,0,5602,32,32,40,100.000
io4_l2n1n2_l4p2n1,46.855,7177,7177,0,0,10729,16,0,20,100.000
io4_l2n1n2_l4p2n1_d1d2,105.196,11153,11153,0,0,11062,28,32,78,100.000
io4_l2n1n2_l4p4n1,55.716,12434,12434,0,0,16790,16,0,20,100.000
io4_l2n1n2_l4p4n1_d1d2,118.770,15992,15992,0,0,22897,32,32,80,100.000
io4_l2n1n4_l4n1n1,25.991,1140,1140,0,0,1100,16,0,14,100.000
io4_l2n1n4_l4n1n1_d1d2,34.880,1914,1914,0,0,1492,0,64,14,100.000
io4_l2n1n4_l4n1n2,25.319,1286,1286,0,0,934,16,0,14,100.000
io4_l2n1n4_l4n1n2_d1d2,34.853,2033,2033,0,0,1178,0,64,14,100.000
io4_l2n1n4_l4n1n4,29.492,1914,1914,0,0,1563,16,0,20,100.000
io4_l2n1n4_l4n1n4_d1d2,35.942,2153,2153,0,0,1508,0,64,14,100.000
io4_l2n1n4_l4n1p1,26.239,1221,1221,0,0,1132,16,0,14,100.000
io4_l2n1n4_l4n1p1_d1d2,34.947,2034,2034,0,0,1162,0,64,14,100.000
io4_l2n1n4_l4n1p2,26.523,1382,1382,0,0,997,16,0,14,100.000
io4_l2n1n4_l4n1p2_d1d2,35.191,2269,2269,0,0,1690,0,64,14,100.000
io4_l2n1n4_l4n1p4,31.757,1882,1876,0,6,1592,16,0,20,100.000
io4_l2n1n4_l4n1p4_d1d2,42.098,2657,2651,0,6,1857,16,48,20,100.000
io4_l2n1n4_l4p1n1,40.787,4742,4742,0,0,6723,16,0,20,100.000
io4_l2n1n4_l4p1n1_d1d2,64.306,5779,5779,0,0,5929,32,32,40,100.000
io4_l2n1n4_l4p2n1,46.042,7148,7148,0,0,10790,16,0,20,100.000
io4_l2n1n4_l4p2n1_d1d2,103.598,11324,11324,0,0,11000,32,32,78,100.000
io4_l2n1n4_l4p4n1,57.715,12224,12224,0,0,18624,16,0,20,100.000
io4_l2n1n4_l4p4n1_d1d2,115.953,15975,15975,0,0,23098,32,32,80,100.000
io4_l2n1p1_l4n1n1,22.047,942,942,0,0,862,16,0,5,100.000
io4_l2n1p1_l4n1n1_d1d2,49.638,1799,1799,0,0,716,0,64,5,100.000
io4_l2n1p1_l4n1n2,23.758,1100,1100,0,0,755,16,0,5,100.000
io4_l2n1p1_l4n1n2_d1d2,46.094,1822,1822,0,0,1263,0,64,5,100.000
io4_l2n1p1_l4n1n4,35.996,1895,1895,0,0,1513,16,0,20,100.000
io4_l2n1p1_l4n1n4_d1d2,50.253,2003,2003,0,0,831,0,64,5,100.000
io4_l2n1p1_l4n1p1,22.630,1029,1029,0,0,896,16,0,5,100.000
io4_l2n1p1_l4n1p1_d1d2,46.612,1831,1831,0,0,1283,0,64,5,100.000
io4_l2n1p1_l4n1p2,23.754,1203,1203,0,0,818,16,0,5,100.000
io4_l2n1p1_l4n1p2_d1d2,50.788,2019,2019,0,0,782,0,64,5,100.000
io4_l2n1p1_l4n1p4,37.453,1861,1855,0,6,1547,16,0,20,100.000
io4_l2n1p1_l4n1p4_d1d2,60.894,2776,2770,0,6,2060,16,48,20,100.000
io4_l2n1p1_l4p1n1,44.071,4584,4584,0,0,6700,16,0,20,100.000
io4_l2n1p1_l4p1n1_d1d2,85.959,5868,5868,0,0,5580,32,32,40,100.000
io4_l2n1p1_l4p2n1,50.684,7039,7039,0,0,10820,16,0,20,100.000
io4_l2n1p1_l4p2n1_d1d2,124.912,11348,11348,0,0,11157,32,32,78,100.000
io4_l2n1p1_l4p4n1,59.088,12271,12271,0,0,17288,16,0,20,100.000
io4_l2n1p1_l4p4n1_d1d2,139.284,15847,15847,0,0,22773,32,32,80,100.000
io4_l2n1p2_l4n1n1,20.894,1087,1087,0,0,925,16,0,5,100.000
io4_l2n1p2_l4n1n1_d1d2,38.019,1989,1989,0,0,1448,0,64,5,100.000
io4_l2n1p2_l4n1n2,22.974,1220,1220,0,0,887,16,0,5,100.000
io4_l2n1p2_l4n1n2_d1d2,39.053,2021,2021,0,0,857,0,64,5,100.000
io4_l2n1p2_l4n1n4,34.937,2115,2115,0,0,1580,16,0,20,100.000
io4_l2n1p2_l4n1n4_d1d2,38.512,2219,2219,0,0,1464,0,64,5,100.000
io4_l2n1p2_l4n1p1,21.762,1152,1152,0,0,959,16,0,5,100.000
io4_l2n1p2_l4n1p1_d1d2,38.543,1984,1984,0,0,842,0,64,5,100.000
io4_l2n1p2_l4n1p2,22.810,1321,1321,0,0,917,16,0,5,100.000
io4_l2n1p2_l4n1p2_d1d2,39.453,2341,2341,0,0,1613,0,64,5,100.000
io4_l2n1p2_l4n1p4,34.634,1998,1992,0,6,1611,16,0,20,100.000
io4_l2n1p2_l4n1p4_d1d2,51.785,2762,2756,0,6,1728,16,48,20,100.000
io4_l2n1p2_l4p1n1,42.524,4689,4689,0,0,6699,16,0,20,100.000
io4_l2n1p2_l4p1n1_d1d2,72.319,6134,6134,0,0,6056,32,32,40,100.000
io4_l2n1p2_l4p2n1,48.468,7315,7315,0,0,9877,16,0,20,100.000
io4_l2n1p2_l4p2n1_d1d2,113.201,11409,11409,0,0,11097,32,32,78,100.000
io4_l2n1p2_l4p4n1,61.119,12657,12657,0,0,17874,16,0,20,100.000
io4_l2n1p2_l4p4n1_d1d2,124.121,16222,16222,0,0,23306,24,32,80,100.000
io4_l2n1p4_l4n1n1,19.545,1067,1067,0,0,990,16,0,5,100.000
io4_l2n1p4_l4n1n1_d1d2,30.602,1909,1909,0,0,1008,0,64,5,100.000
io4_l2n1p4_l4n1n2,19.133,1186,1186,0,0,824,16,0,5,100.000
io4_l2n1p4_l4n1n2_d1d2,30.876,1962,1962,0,0,1391,0,64,5,100.000
io4_l2n1p4_l4n1n4,31.326,2013,2013,0,0,1641,16,0,20,100.000
io4_l2n1p4_l4n1n4_d1d2,32.392,2115,2115,0,0,1119,0,64,5,100.000
io4_l2n1p4_l4n1p1,19.770,1138,1138,0,0,1022,16,0,5,100.000
io4_l2n1p4_l4n1p1_d1d2,31.415,1949,1949,0,0,1410,0,64,5,100.000
io4_l2n1p4_l4n1p2,19.660,1267,1267,0,0,855,16,0,5,100.000
io4_l2n1p4_l4n1p2_d1d2,31.690,2112,2112,0,0,1074,0,64,5,100.000
io4_l2n1p4_l4n1p4,32.425,2002,1995,0,7,1672,16,0,20,100.000
io4_l2n1p4_l4n1p4_d1d2,44.954,2741,2735,0,6,2188,16,48,20,100.000
io4_l2n1p4_l4p1n1,39.863,4676,4676,0,0,6700,16,0,20,100.000
io4_l2n1p4_l4p1n1_d1d2,68.046,6088,6088,0,0,5783,32,32,40,100.000
io4_l2n1p4_l4p2n1,46.835,7404,7404,0,0,10742,16,0,20,100.000
io4_l2n1p4_l4p2n1_d1d2,103.702,11797,11797,0,0,10882,26,32,78,100.000
io4_l2n1p4_l4p4n1,55.303,12107,12107,0,0,18397,16,0,20,100.000
io4_l2n1p4_l4p4n1_d1d2,117.607,15903,15903,0,0,22999,32,32,80,100.000
io4_l2p1n1_l4n1n1,27.774,1289,1289,0,0,1372,16,0,14,100.000
io4_l2p1n1_l4n1n1_d1d2,43.315,2945,2945,0,0,2422,32,32,26,100.000
io4_l2p1n1_l4n1n2,29.838,1384,1384,0,0,1206,16,0,14,100.000
io4_l2p1n1_l4n1n2_d1d2,44.433,2943,2943,0,0,2103,32,32,26,100.000
io4_l2p1n1_l4n1n4,34.267,2041,2041,0,0,1835,16,0,20,100.000
io4_l2p1n1_l4n1n4_d1d2,43.874,3026,3026,0,0,2433,32,32,26,100.000
io4_l2p1n1_l4n1p1,28.669,1342,1342,0,0,1403,16,0,14,100.000
io4_l2p1n1_l4n1p1_d1d2,45.077,2888,2888,0,0,2087,32,32,26,100.000
io4_l2p1n1_l4n1p2,28.791,1555,1555,0,0,1268,16,0,14,100.000
io4_l2p1n1_l4n1p2_d1d2,45.800,3144,3144,0,0,2615,32,32,26,100.000
io4_l2p1n1_l4n1p4,34.198,1994,1988,0,6,1863,16,0,20,100.000
io4_l2p1n1_l4n1p4_d1d2,52.097,3659,3653,0,6,2787,48,16,32,100.000
io4_l2p1n1_l4p1n1,43.009,4824,4824,0,0,6972,16,0,20,100.000
io4_l2p1n1_l4p1n1_d1d2,62.425,6635,6635,0,0,6574,64,0,40,100.000
io4_l2p1n1_l4p2n1,49.619,7330,7330,0,0,10727,16,0,20,100.000
io4_l2p1n1_l4p2n1_d1d2,103.011,11933,11933,0,0,11662,64,0,78,100.000
io4_l2p1n1_l4p4n1,60.802,12357,12357,0,0,18487,16,0,20,100.000
io4_l2p1n1_l4p4n1_d1d2,111.991,16681,16681,0,0,23316,64,0,80,100.000
io4_l2p2n1_l4n1n1,58.851,4313,4313,0,0,4225,16,0,26,100.000
io4_l2p2n1_l4n1n1_d1d2,61.790,6412,6412,0,0,5972,8,56,26,100.000
io4_l2p2n1_l4n1n2,57.677,4380,4380,0,0,4222,16,0,26,100.000
io4_l2p2n1_l4n1n2_d1d2,62.250,6262,6262,0,0,6428,8,56,26,100.000
io4_l2p2n1_l4n1n4,61.606,5064,5064,0,0,4690,16,0,32,100.000
io4_l2p2n1_l4n1n4_d1d2,62.787,6605,6605,0,0,6084,8,56,26,100.000
io4_l2p2n1_l4n1p1,59.512,4406,4406,0,0,4258,16,0,26,100.000
io4_l2p2n1_l4n1p1_d1d2,60.615,6509,6509,0,0,6420,8,56,26,100.000
io4_l2p2n1_l4n1p2,58.664,4471,4471,0,0,4254,16,0,26,100.000
io4_l2p2n1_l4n1p2_d1d2,61.519,6539,6539,0,0,6160,8,56,26,100.000
io4_l2p2n1_l4n1p4,61.707,5003,4997,0,6,4721,16,0,32,100.000
io4_l2p2n1_l4n1p4_d1d2,64.593,7076,7070,0,6,7038,24,40,32,100.000
io4_l2p2n1_l4p1n1,69.019,7821,7821,0,0,9703,16,0,32,100.000
io4_l2p2n1_l4p1n1_d1d2,72.636,9993,9993,0,0,9610,40,24,40,100.000
io4_l2p2n1_l4p2n1,77.526,10197,10197,0,0,12506,16,0,32,100.000
io4_l2p2n1_l4p2n1_d1d2,116.040,15376,15376,0,0,14874,40,24,78,100.000
io4_l2p2n1_l4p4n1,89.945,15938,15938,0,0,20893,16,0,32,100.000
io4_l2p2n1_l4p4n1_d1d2,123.439,20090,20090,0,0,26732,40,24,80,100.000
io4_l2p4n1_l4n1n1,299.676,15411,13037,0,2374,23443,16,0,46,100.000
io4_l2p4n1_l4n1n1_d1d2,360.844,24287,21081,0,3206,34155,28,32,101,100.000
io4_l2p4n1_l4n1n2,310.505,15844,13470,0,2374,23365,16,0,46,100.000
io4_l2p4n1_l4n1n2_d1d2,370.389,24485,21279,0,3206,33295,32,32,101,100.000
io4_l2p4n1_l4n1n4,351.431,15415,13041,0,2374,23309,16,0,46,100.000
io4_l2p4n1_l4n1n4_d1d2,367.378,24800,21594,0,3206,34469,32,28,101,100.000
io4_l2p4n1_l4n1p1,310.232,15240,12866,0,2374,23496,16,0,46,100.000
io4_l2p4n1_l4n1p1_d1d2,480.330,24358,21152,0,3206,33989,32,32,101,100.000
io4_l2p4n1_l4n1p2,337.440,15418,13044,0,2374,23402,16,0,46,100.000
io4_l2p4n1_l4n1p2_d1d2,501.488,24355,21149,0,3206,33515,32,32,101,100.000
io4_l2p4n1_l4n1p4,404.240,15800,13419,0,2381,23343,16,0,46,100.000
io4_l2p4n1_l4n1p4_d1d2,677.307,24448,21236,0,3212,34286,48,16,101,100.000
io4_l2p4n1_l4p1n1,409.206,18507,16133,0,2374,27487,16,0,46,100.000
io4_l2p4n1_l4p1n1_d1d2,680.180,26382,23176,0,3206,36254,60,0,101,100.000
io4_l2p4n1_l4p2n1,418.886,21048,18674,0,2374,31210,16,0,46,100.000
io4_l2p4n1_l4p2n1_d1d2,718.989,30176,26970,0,3206,38460,64,0,101,100.000
io4_l2p4n1_l4p4n1,461.993,25781,23407,0,2374,39840,16,0,46,100.000
io4_l2p4n1_l4p4n1_d1d2,727.050,34665,31459,0,3206,48762,64,0,101,100.000
io8_l2n1n1_l4n1n1,22.407,1145,1145,0,0,846,0,32,5,100.000
io8_l2n1n1_l4n1n1_d1d2,81.382,4935,4935,0,0,677,0,256,5,100.000
io8_l2n1n1_l4n1n2,21.273,1199,1199,0,0,835,0,32,5,100.000
io8_l2n1n1_l4n1n2_d1d2,82.988,4800,4800,0,0,3159,0,256,5,100.000
io8_l2n1n1_l4n1n4,20.749,1393,1393,0,0,768,0,32,5,100.000
io8_l2n1n1_l4n1n4_d1d2,73.124,5003,5003,0,0,793,0,256,5,100.000
io8_l2n1n1_l4n1n8,52.684,3346,3346,0,0,2545,0,32,40,100.000
io8_l2n1n1_l4n1n8_d1d2,82.661,5186,5186,0,0,3204,0,256,5,100.000
io8_l2n1n1_l4n1p1,22.384,1214,1214,0,0,868,0,32,5,100.000
io8_l2n1n1_l4n1p1_d1d2,82.244,5031,5031,0,0,699,0,256,5,100.000
io8_l2n1n1_l4n1p2,23.524,1373,1373,0,0,964,0,32,5,100.000
io8_l2n1n1_l4n1p2_d1d2,93.881,5533,5533,0,0,3731,0,256,5,100.000
io8_l2n1n1_l4n1p4,23.651,1568,1568,0,0,878,0,32,5,100.000
io8_l2n1n1_l4n1p4_d1d2,84.408,5465,5465,0,0,916,0,256,5,100.000
io8_l2n1n1_l4n1p8,51.533,3141,3135,0,6,2575,8,24,40,100.000
io8_l2n1n1_l4n1p8_d1d2,126.909,6924,6917,0,7,4986,64,192,40,100.000
io8_l2n1n1_l4p1n1,62.226,6452,6452,0,0,7944,16,16,40,100.000
io8_l2n1n1_l4p1n1_d1d2,162.997,13525,13525,0,0,9422,128,128,80,100.000
io8_l2n1n1_l4p2n1,64.850,8921,8921,0,0,12075,16,16,40,100.000
io8_l2n1n1_l4p2n1_d1d2,236.051,20263,20263,0,0,20393,120,128,160,100.000
io8_l2n1n1_l4p4n1,74.924,13699,13699,0,0,17830,16,16,40,100.000
io8_l2n1n1_l4p4n1_d1d2,367.966,36651,36651,0,0,38862,128,128,320,100.000
io8_l2n1n1_l4p8n1,94.467,23083,23083,0,0,33931,16,16,40,100.000
io8_l2n1n1_l4p8n1_d1d2,404.188,49871,49871,0,0,63465,128,128,320,100.000
io8_l2n1n2_l4n1n1,18.893,1192,1192,0,0,896,0,32,5,100.000
io8_l2n1n2_l4n1n1_d1d2,68.915,5088,5088,0,0,861,0,256,8,100.000
io8_l2n1n2_l4n1n2,18.868,1261,1261,0,0,885,0,32,5,100.000
io8_l2n1n2_l4n1n2_d1d2,75.491,4947,4947,0,0,3275,0,256,8,100.000
io8_l2n1n2_l4n1n4,19.003,1468,1468,0,0,916,0,32,5,100.000
io8_l2n1n2_l4n1n4_d1d2,64.355,5146,5146,0,0,980,0,256,8,100.000
io8_l2n1n2_l4n1n8,48.574,3399,3399,0,0,2601,0,32,40,100.000
io8_l2n1n2_l4n1n8_d1d2,73.355,5327,5327,0,0,3325,0,256,8,100.000
io8_l2n1n2_l4n1p1,19.047,1266,1266,0,0,918,0,32,5,100.000
io8_l2n1n2_l4n1p1_d1d2,69.776,5170,5170,0,0,883,0,256,8,100.000
io8_l2n1n2_l4n1p2,19.628,1425,1425,0,0,1014,0,32,5,100.000
io8_l2n1n2_l4n1p2_d1d2,79.754,5681,5681,0,0,3862,0,256,8,100.000
io8_l2n1n2_l4n1p4,19.458,1599,1599,0,0,1022,0,32,5,100.000
io8_l2n1n2_l4n1p4_d1d2,71.758,5589,5589,0,0,1103,0,256,8,100.000
io8_l2n1n2_l4n1p8,48.937,3196,3190,0,6,2625,8,24,40,100.000
io8_l2n1n2_l4n1p8_d1d2,112.444,7021,7014,0,7,5044,64,192,40,100.000
io8_l2n1n2_l4p1n1,57.089,6267,6267,0,0,7959,16,16,40,100.000
io8_l2n1n2_l4p1n1_d1d2,148.698,13651,13651,0,0,9301,128,128,80,100.000
io8_l2n1n2_l4p2n1,63.831,8875,8875,0,0,12843,16,16,40,100.000
io8_l2n1n2_l4p2n1_d1d2,221.941,21701,21701,0,0,20513,120,128,160,100.000
io8_l2n1n2_l4p4n1,74.730,13730,13730,0,0,20819,16,16,40,100.000
io8_l2n1n2_l4p4n1_d1d2,371.978,36121,36121,0,0,39243,124,128,320,100.000
io8_l2n1n2_l4p8n1,93.970,23697,23697,0,0,34131,16,16,40,100.000
io8_l2n1n2_l4p8n1_d1d2,383.867,50294,50294,0,0,63559,128,128,320,100.000
io8_l2n1n4_l4n1n1,30.494,1507,1507,0,0,1303,0,32,14,100.000
io8_l2n1n4_l4n1n1_d1d2,60.872,5260,5260,0,0,1190,0,256,14,100.000
io8_l2n1n4_l4n1n2,30.026,1584,1584,0,0,1292,0,32,14,100.000
io8_l2n1n4_l4n1n2_d1d2,69.675,5136,5136,0,0,3473,0,256,14,100.000
io8_l2n1n4_l4n1n4,30.135,1734,1734,0,0,1322,0,32,14,100.000
io8_l2n1n4_l4n1n4_d1d2,60.840,5324,5324,0,0,1308,0,256,14,100.000
io8_l2n1n4_l4n1n8,52.722,3550,3550,0,0,2819,0,32,40,100.000
io8_l2n1n4_l4n1n8_d1d2,66.212,5525,5525,0,0,3527,0,256,14,100.000
