prj,vivado_dynamic_pwr(mW),Total LUTs,Logic LUTs,LUTRAMs,SRLs,FFs,RAMB36,RAMB18,DSP48 Blocks,freq(MHz)
io2_l2p1n1_l4n1p2,98.851,7561,7553,0,8,7661,12,0,184,100
io2_l2p1n1_l4n1p2_d1d2,105.319,10966,10959,0,7,15483,16,0,178,100
io2_l2p1n1_l4p1n1,104.365,10599,10599,0,0,11591,16,0,184,100
io2_l2p1n1_l4p1n1_d1d2,65.761,11185,11185,0,0,12410,16,0,30,100
io2_l2p1n1_l4p2n1,101.734,12540,12540,0,0,13897,12,0,136,100
io2_l2p1n1_l4p2n1_d1d2,89.392,13568,13568,0,0,20164,16,0,62,100
io2_l2p2n1_l4n1n1,183.413,8809,7617,0,1192,13381,16,0,26,100
io2_l2p2n1_l4n1n1_d1d2,229.677,11151,9512,0,1639,16124,16,0,52,100
io2_l2p2n1_l4n1n2,212.363,8812,7620,0,1192,13334,16,0,26,100
io2_l2p2n1_l4n1n2_d1d2,230.273,10744,9105,0,1639,15817,16,0,52,100
io2_l2p2n1_l4n1p1,186.453,8927,7735,0,1192,13370,16,0,26,100
io2_l2p2n1_l4n1p1_d1d2,228.354,11168,9529,0,1639,15793,16,0,52,100
io2_l2p2n1_l4n1p2,237.373,8926,7726,0,1200,13290,16,0,26,100
io2_l2p2n1_l4n1p2_d1d2,288.365,11550,9904,0,1646,15703,12,0,52,100
io2_l2p2n1_l4p1n1,244.339,11697,10505,0,1192,16951,16,0,26,100
io2_l2p2n1_l4p1n1_d1d2,305.000,13933,12294,0,1639,18319,16,0,52,100
io2_l2p2n1_l4p2n1,253.701,14269,13078,0,1191,20725,16,0,26,100
io2_l2p2n1_l4p2n1_d1d2,320.290,15586,13947,0,1639,22836,16,0,52,100
io4_l2n1n1_l4n1n1,19.073,803,803,0,0,904,16,0,5,100
io4_l2n1n1_l4n1n1_d1d2,33.038,1599,1599,0,0,1162,0,64,5,100
io4_l2n1n1_l4n1n2,18.149,918,918,0,0,682,16,0,5,100
io4_l2n1n1_l4n1n2_d1d2,33.720,1675,1675,0,0,1170,0,64,5,100
io4_l2n1n1_l4n1n4,32.203,1630,1630,0,0,1557,16,0,20,100
io4_l2n1n1_l4n1n4_d1d2,33.011,1704,1704,0,0,1180,0,64,5,100
io4_l2n1n1_l4n1p1,18.637,818,818,0,0,916,16,0,5,100
io4_l2n1n1_l4n1p1_d1d2,33.350,1616,1616,0,0,1176,0,64,5,100
io4_l2n1n1_l4n1p2,22.583,1115,1115,0,0,1176,16,0,10,100
io4_l2n1n1_l4n1p2_d1d2,37.665,1944,1944,0,0,1561,0,64,10,100
io4_l2n1n1_l4n1p4,31.058,1710,1704,0,6,1462,16,0,20,100
io4_l2n1n1_l4n1p4_d1d2,46.445,2471,2465,0,6,1969,16,48,20,100
io4_l2n1n1_l4p1n1,39.518,4596,4596,0,0,6196,12,0,20,100
io4_l2n1n1_l4p1n1_d1d2,61.607,5559,5559,0,0,5840,16,32,40,100
io4_l2n1n1_l4p2n1,45.247,7205,7205,0,0,10654,16,0,20,100
io4_l2n1n1_l4p2n1_d1d2,106.001,11353,11353,0,0,11319,32,32,78,100
io4_l2n1n1_l4p4n1,51.908,11938,11938,0,0,17989,12,0,20,100
io4_l2n1n1_l4p4n1_d1d2,118.683,15682,15682,0,0,22925,32,32,80,100
io4_l2n1n2_l4n1n1,22.888,984,984,0,0,1015,16,0,8,100
io4_l2n1n2_l4n1n1_d1d2,33.467,1729,1729,0,0,1283,0,64,8,100
io4_l2n1n2_l4n1n2,22.148,1084,1084,0,0,858,16,0,8,100
io4_l2n1n2_l4n1n2_d1d2,34.387,1820,1820,0,0,1294,0,64,8,100
io4_l2n1n2_l4n1n4,32.899,1774,1774,0,0,1604,16,0,20,100
io4_l2n1n2_l4n1n4_d1d2,34.192,1870,1870,0,0,1301,0,64,8,100
io4_l2n1n2_l4n1p1,22.825,977,977,0,0,1027,16,0,8,100
io4_l2n1n2_l4n1p1_d1d2,34.027,1749,1749,0,0,1295,0,64,8,100
io4_l2n1n2_l4n1p2,24.002,1244,1244,0,0,1223,16,0,10,100
io4_l2n1n2_l4n1p2_d1d2,36.171,2032,2032,0,0,1619,0,64,10,100
io4_l2n1n2_l4n1p4,32.989,1834,1827,0,7,1509,16,0,20,100
io4_l2n1n2_l4n1p4_d1d2,46.028,2566,2560,0,6,2026,16,48,20,100
io4_l2n1n2_l4p1n1,42.491,4913,4913,0,0,6282,16,0,20,100
io4_l2n1n2_l4p1n1_d1d2,61.932,5681,5681,0,0,5859,16,32,40,100
io4_l2n1n2_l4p2n1,47.649,7090,7090,0,0,10669,16,0,20,100
io4_l2n1n2_l4p2n1_d1d2,108.490,11874,11874,0,0,10937,32,32,78,100
io4_l2n1n2_l4p4n1,55.921,12087,12087,0,0,16943,12,0,20,100
io4_l2n1n2_l4p4n1_d1d2,111.892,15697,15697,0,0,23017,28,32,80,100
io4_l2n1n4_l4n1n1,26.017,1231,1231,0,0,1352,16,0,14,100
io4_l2n1n4_l4n1n1_d1d2,36.167,1976,1976,0,0,1477,0,64,14,100
io4_l2n1n4_l4n1n2,25.993,1337,1337,0,0,1070,16,0,14,100
io4_l2n1n4_l4n1n2_d1d2,36.313,2003,2003,0,0,1490,0,64,14,100
io4_l2n1n4_l4n1n4,30.058,1897,1897,0,0,1819,16,0,20,100
io4_l2n1n4_l4n1n4_d1d2,36.939,2045,2045,0,0,1497,0,64,14,100
io4_l2n1n4_l4n1p1,27.190,1243,1243,0,0,1364,16,0,14,100
io4_l2n1n4_l4n1p1_d1d2,36.015,1932,1932,0,0,1491,0,64,14,100
io4_l2n1n4_l4n1p2,28.538,1504,1504,0,0,1563,16,0,16,100
io4_l2n1n4_l4n1p2_d1d2,38.324,2355,2355,0,0,1818,0,64,16,100
io4_l2n1n4_l4n1p4,29.216,1953,1947,0,6,1720,16,0,20,100
io4_l2n1n4_l4n1p4_d1d2,42.791,2678,2672,0,6,2092,16,48,20,100
io4_l2n1n4_l4p1n1,40.338,4953,4953,0,0,6297,16,0,20,100
io4_l2n1n4_l4p1n1_d1d2,61.917,5831,5831,0,0,5927,16,32,40,100
io4_l2n1n4_l4p2n1,46.286,7187,7187,0,0,10873,16,0,20,100
io4_l2n1n4_l4p2n1_d1d2,103.289,11087,11087,0,0,11114,16,32,78,100
io4_l2n1n4_l4p4n1,55.301,12847,12847,0,0,17702,16,0,20,100
io4_l2n1n4_l4p4n1_d1d2,116.985,16178,16178,0,0,22995,32,32,80,100
io4_l2n1p1_l4n1n1,25.484,959,959,0,0,984,16,0,5,100
io4_l2n1p1_l4n1n1_d1d2,46.903,1757,1757,0,0,1242,0,64,5,100
io4_l2n1p1_l4n1n2,24.281,1052,1052,0,0,764,16,0,5,100
io4_l2n1p1_l4n1n2_d1d2,47.840,1815,1815,0,0,1252,0,64,5,100
io4_l2n1p1_l4n1n4,37.772,1840,1840,0,0,1598,16,0,20,100
io4_l2n1p1_l4n1n4_d1d2,49.168,1868,1868,0,0,1260,0,64,5,100
io4_l2n1p1_l4n1p1,24.935,965,965,0,0,997,16,0,5,100
io4_l2n1p1_l4n1p1_d1d2,47.052,1764,1764,0,0,1255,0,64,5,100
io4_l2n1p1_l4n1p2,29.724,1276,1276,0,0,1256,16,0,10,100
io4_l2n1p1_l4n1p2_d1d2,52.301,2096,2096,0,0,1646,0,64,10,100
io4_l2n1p1_l4n1p4,37.718,1874,1868,0,6,1543,16,0,20,100
io4_l2n1p1_l4n1p4_d1d2,61.446,2605,2599,0,6,2055,16,48,20,100
io4_l2n1p1_l4p1n1,43.173,4730,4730,0,0,6272,12,0,20,100
io4_l2n1p1_l4p1n1_d1d2,73.446,5707,5707,0,0,5924,16,32,40,100
io4_l2n1p1_l4p2n1,51.663,7152,7152,0,0,10583,16,0,20,100
io4_l2n1p1_l4p2n1_d1d2,108.744,11183,11183,0,0,11131,16,32,78,100
io4_l2n1p1_l4p4n1,59.785,12192,12192,0,0,17692,16,0,20,100
io4_l2n1p1_l4p4n1_d1d2,133.380,16160,16160,0,0,23143,32,32,80,100
io4_l2n1p2_l4n1n1,24.528,1096,1096,0,0,1049,16,0,5,100
io4_l2n1p2_l4n1n1_d1d2,40.386,1927,1927,0,0,1372,0,64,5,100
io4_l2n1p2_l4n1n2,24.775,1223,1223,0,0,888,16,0,5,100
io4_l2n1p2_l4n1n2_d1d2,38.807,2019,2019,0,0,1380,0,64,5,100
io4_l2n1p2_l4n1n4,36.954,1948,1948,0,0,1702,16,0,20,100
io4_l2n1p2_l4n1n4_d1d2,39.950,2043,2043,0,0,1388,0,64,5,100
io4_l2n1p2_l4n1p1,24.775,1103,1103,0,0,1062,16,0,5,100
io4_l2n1p2_l4n1p1_d1d2,39.727,1938,1938,0,0,1383,0,64,5,100
io4_l2n1p2_l4n1p2,27.572,1410,1410,0,0,1322,16,0,10,100
io4_l2n1p2_l4n1p2_d1d2,42.618,2405,2405,0,0,1775,0,64,10,100
io4_l2n1p2_l4n1p4,38.813,2007,2001,0,6,1607,16,0,20,100
io4_l2n1p2_l4n1p4_d1d2,53.301,2812,2806,0,6,2176,16,48,20,100
io4_l2n1p2_l4p1n1,45.085,4833,4833,0,0,6335,16,0,20,100
io4_l2n1p2_l4p1n1_d1d2,66.796,5989,5989,0,0,5983,16,32,40,100
io4_l2n1p2_l4p2n1,51.255,7369,7369,0,0,10823,16,0,20,100
io4_l2n1p2_l4p2n1_d1d2,115.231,12056,12056,0,0,11360,32,32,78,100
io4_l2n1p2_l4p4n1,59.854,12681,12681,0,0,17593,16,0,20,100
io4_l2n1p2_l4p4n1_d1d2,116.611,16060,16060,0,0,23447,16,32,80,100
io4_l2n1p4_l4n1n1,23.823,1196,1196,0,0,946,16,0,5,100
io4_l2n1p4_l4n1n1_d1d2,33.190,1890,1890,0,0,1367,0,64,5,100
io4_l2n1p4_l4n1n2,23.748,1250,1250,0,0,956,16,0,5,100
io4_l2n1p4_l4n1n2_d1d2,32.802,1927,1927,0,0,1380,0,64,5,100
io4_l2n1p4_l4n1n4,34.359,2047,2047,0,0,1793,16,0,20,100
io4_l2n1p4_l4n1n4_d1d2,32.328,2023,2023,0,0,1387,0,64,5,100
io4_l2n1p4_l4n1p1,23.726,1204,1204,0,0,958,16,0,5,100
io4_l2n1p4_l4n1p1_d1d2,32.665,1903,1903,0,0,1379,0,64,5,100
io4_l2n1p4_l4n1p2,28.355,1510,1510,0,0,1283,16,0,10,100
io4_l2n1p4_l4n1p2_d1d2,35.848,2244,2244,0,0,1766,0,64,10,100
io4_l2n1p4_l4n1p4,34.232,2068,2062,0,6,1698,16,0,20,100
io4_l2n1p4_l4n1p4_d1d2,44.084,2732,2726,0,6,2175,16,48,20,100
io4_l2n1p4_l4p1n1,44.117,4907,4907,0,0,6339,16,0,20,100
io4_l2n1p4_l4p1n1_d1d2,63.776,6024,6024,0,0,5920,16,32,40,100
io4_l2n1p4_l4p2n1,50.214,7549,7549,0,0,10933,16,0,20,100
io4_l2n1p4_l4p2n1_d1d2,104.065,11834,11834,0,0,10781,30,32,78,100
io4_l2n1p4_l4p4n1,59.841,12564,12564,0,0,19323,13,0,20,100
io4_l2n1p4_l4p4n1_d1d2,111.780,15974,15974,0,0,23298,16,32,80,100
io4_l2p1n1_l4n1n1,34.904,1921,1921,0,0,1946,16,0,17,100
io4_l2p1n1_l4n1n1_d1d2,46.452,2825,2825,0,0,2426,32,32,26,100
io4_l2p1n1_l4n1n2,34.526,1978,1978,0,0,1657,16,0,17,100
io4_l2p1n1_l4n1n2_d1d2,46.758,2878,2878,0,0,2435,32,32,26,100
io4_l2p1n1_l4n1n4,37.546,2662,2662,0,0,2435,16,0,23,100
io4_l2p1n1_l4n1n4_d1d2,46.699,3104,3104,0,0,2446,32,32,26,100
io4_l2p1n1_l4n1p1,34.207,1977,1977,0,0,1958,16,0,17,100
io4_l2p1n1_l4n1p1_d1d2,46.061,2874,2874,0,0,2440,32,32,26,100
io4_l2p1n1_l4n1p2,35.190,2306,2306,0,0,2151,16,0,19,100
io4_l2p1n1_l4n1p2_d1d2,47.721,3298,3298,0,0,2767,32,32,28,100
io4_l2p1n1_l4n1p4,36.589,2698,2692,0,6,2315,16,0,23,100
io4_l2p1n1_l4n1p4_d1d2,51.785,3647,3641,0,6,3044,48,0,32,100
io4_l2p1n1_l4p1n1,44.093,5364,5364,0,0,7304,16,0,23,100
io4_l2p1n1_l4p1n1_d1d2,63.235,6466,6466,0,0,6582,64,0,40,100
io4_l2p1n1_l4p2n1,50.546,7934,7934,0,0,11241,16,0,23,100
io4_l2p1n1_l4p2n1_d1d2,100.318,12470,12470,0,0,11675,64,0,78,100
io4_l2p1n1_l4p4n1,61.309,13102,13102,0,0,17681,12,0,23,100
io4_l2p1n1_l4p4n1_d1d2,106.080,16678,16678,0,0,23360,64,0,80,100
io4_l2p2n1_l4n1n1,46.190,4679,4679,0,0,4658,16,0,11,100
io4_l2p2n1_l4n1n1_d1d2,63.975,6270,6270,0,0,7259,8,56,26,100
io4_l2p2n1_l4n1n2,46.372,4752,4752,0,0,4668,16,0,11,100
io4_l2p2n1_l4n1n2_d1d2,64.973,6495,6495,0,0,7274,8,56,26,100
io4_l2p2n1_l4n1n4,52.064,5281,5281,0,0,5377,16,0,20,100
io4_l2p2n1_l4n1n4_d1d2,62.228,6444,6444,0,0,6250,8,56,26,100
io4_l2p2n1_l4n1p1,45.474,4697,4697,0,0,4670,16,0,11,100
io4_l2p2n1_l4n1p1_d1d2,62.704,6281,6281,0,0,7274,8,56,26,100
io4_l2p2n1_l4n1p2,46.240,4796,4796,0,0,4927,16,0,13,100
io4_l2p2n1_l4n1p2_d1d2,66.410,6671,6671,0,0,7476,8,56,28,100
io4_l2p2n1_l4n1p4,51.860,5313,5307,0,6,5279,16,0,20,100
io4_l2p2n1_l4n1p4_d1d2,69.631,6988,6982,0,6,6998,24,32,32,100
io4_l2p2n1_l4p1n1,53.589,8388,8388,0,0,9386,16,0,20,100
io4_l2p2n1_l4p1n1_d1d2,78.341,9953,9953,0,0,9967,40,24,40,100
io4_l2p2n1_l4p2n1,63.530,10582,10582,0,0,12888,16,0,20,100
io4_l2p2n1_l4p2n1_d1d2,114.406,15500,15500,0,0,15187,40,24,78,100
io4_l2p2n1_l4p4n1,74.259,15593,15593,0,0,20152,16,0,20,100
io4_l2p2n1_l4p4n1_d1d2,123.524,20158,20158,0,0,27109,40,20,80,100
io4_l2p4n1_l4n1n1,308.414,15746,13372,0,2374,23389,16,0,46,100
io4_l2p4n1_l4n1n1_d1d2,375.391,24328,21122,0,3206,34287,28,32,101,100
io4_l2p4n1_l4n1n2,311.424,15639,13265,0,2374,23372,16,0,46,100
io4_l2p4n1_l4n1n2_d1d2,379.070,24580,21374,0,3206,34365,32,32,101,100
io4_l2p4n1_l4n1n4,357.354,15911,13537,0,2374,23359,16,0,46,100
io4_l2p4n1_l4n1n4_d1d2,368.383,23963,20757,0,3206,34662,28,24,101,100
io4_l2p4n1_l4n1p1,308.120,15672,13298,0,2374,24095,16,0,46,100
io4_l2p4n1_l4n1p1_d1d2,382.944,24368,21162,0,3206,33845,32,32,101,100
io4_l2p4n1_l4n1p2,313.251,15792,13418,0,2374,23498,16,0,46,100
io4_l2p4n1_l4n1p2_d1d2,483.547,24416,21210,0,3206,34380,28,32,101,100
io4_l2p4n1_l4n1p4,401.496,15682,13301,0,2381,23259,16,0,46,100
io4_l2p4n1_l4n1p4_d1d2,654.171,24241,21029,0,3212,34953,40,16,101,100
io4_l2p4n1_l4p1n1,411.824,18718,16344,0,2374,27095,16,0,46,100
io4_l2p4n1_l4p1n1_d1d2,686.330,26559,23353,0,3206,36560,64,0,101,100
io4_l2p4n1_l4p2n1,423.453,21089,18715,0,2374,30683,16,0,46,100
io4_l2p4n1_l4p2n1_d1d2,719.159,30139,26933,0,3206,38584,56,0,101,100
io4_l2p4n1_l4p4n1,459.697,26113,23739,0,2374,38311,16,0,46,100
io4_l2p4n1_l4p4n1_d1d2,712.248,34793,31587,0,3206,49000,56,0,101,100
io8_l2n1n1_l4n1n1,26.221,1474,1474,0,0,1099,0,32,5,100
io8_l2n1n1_l4n1n1_d1d2,93.967,4876,4876,0,0,3139,0,256,5,100
io8_l2n1n1_l4n1n2,23.436,1190,1190,0,0,840,0,32,5,100
io8_l2n1n1_l4n1n2_d1d2,83.226,4871,4871,0,0,3156,0,256,5,100
io8_l2n1n1_l4n1n4,23.989,1339,1339,0,0,860,0,32,5,100
io8_l2n1n1_l4n1n4_d1d2,83.314,4922,4922,0,0,3164,0,256,5,100
io8_l2n1n1_l4n1n8,53.807,3141,3141,0,0,2796,0,32,40,100
io8_l2n1n1_l4n1n8_d1d2,82.525,5107,5107,0,0,3192,0,256,5,100
io8_l2n1n1_l4n1p1,25.129,1182,1182,0,0,849,0,32,5,100
io8_l2n1n1_l4n1p1_d1d2,93.871,4870,4870,0,0,3139,0,256,5,100
io8_l2n1n1_l4n1p2,28.833,1520,1520,0,0,1176,0,32,10,100
io8_l2n1n1_l4n1p2_d1d2,100.239,5280,5280,0,0,3920,0,256,10,100
io8_l2n1n1_l4n1p4,36.949,2058,2058,0,0,1759,0,32,20,100
io8_l2n1n1_l4n1p4_d1d2,106.281,5941,5941,0,0,4171,0,256,20,100
io8_l2n1n1_l4n1p8,53.757,3223,3217,0,6,2637,8,24,40,100
io8_l2n1n1_l4n1p8_d1d2,125.799,6942,6935,0,7,4970,64,192,40,100
io8_l2n1n1_l4p1n1,60.295,6242,6242,0,0,7947,8,16,40,100
io8_l2n1n1_l4p1n1_d1d2,163.420,13520,13520,0,0,10183,128,128,80,100
io8_l2n1n1_l4p2n1,68.580,8717,8717,0,0,12798,16,16,40,100
io8_l2n1n1_l4p2n1_d1d2,232.594,20982,20982,0,0,20446,128,128,160,100
io8_l2n1n1_l4p4n1,78.966,13616,13616,0,0,20048,16,16,40,100
io8_l2n1n1_l4p4n1_d1d2,371.352,36291,36291,0,0,36360,110,128,320,100
io8_l2n1n1_l4p8n1,93.295,23285,23285,0,0,33407,16,16,40,100
io8_l2n1n1_l4p8n1_d1d2,397.208,49733,49733,0,0,63465,128,128,320,100
io8_l2n1n2_l4n1n1,24.431,1467,1467,0,0,1144,0,32,5,100
io8_l2n1n2_l4n1n1_d1d2,68.392,4932,4932,0,0,3223,0,256,5,100
io8_l2n1n2_l4n1n2,23.791,1366,1366,0,0,1013,0,32,5,100
io8_l2n1n2_l4n1n2_d1d2,68.460,4978,4978,0,0,3235,0,256,5,100
io8_l2n1n2_l4n1n4,22.823,1358,1358,0,0,973,0,32,5,100
io8_l2n1n2_l4n1n4_d1d2,63.692,4985,4985,0,0,3248,0,256,5,100
io8_l2n1n2_l4n1n8,52.284,3341,3341,0,0,2971,0,32,40,100
io8_l2n1n2_l4n1n8_d1d2,65.928,5193,5193,0,0,3283,0,256,5,100
io8_l2n1n2_l4n1p1,22.184,1202,1202,0,0,896,0,32,5,100
io8_l2n1n2_l4n1p1_d1d2,66.995,4985,4985,0,0,3210,0,256,5,100
io8_l2n1n2_l4n1p2,26.250,1531,1531,0,0,1223,0,32,10,100
io8_l2n1n2_l4n1p2_d1d2,72.904,5387,5387,0,0,4006,0,256,10,100
io8_l2n1n2_l4n1p4,35.715,2093,2093,0,0,1806,0,32,20,100
io8_l2n1n2_l4n1p4_d1d2,80.731,6055,6055,0,0,4257,0,256,20,100
io8_l2n1n2_l4n1p8,52.315,3269,3264,0,5,2682,8,24,40,100
io8_l2n1n2_l4n1p8_d1d2,97.700,7013,7006,0,7,5058,64,192,40,100
io8_l2n1n2_l4p1n1,61.187,6063,6063,0,0,7960,8,16,40,100
io8_l2n1n2_l4p1n1_d1d2,135.796,13615,13615,0,0,9316,128,128,80,100
io8_l2n1n2_l4p2n1,68.059,8754,8754,0,0,12621,8,16,40,100
io8_l2n1n2_l4p2n1_d1d2,206.577,21348,21348,0,0,20478,128,128,160,100
io8_l2n1n2_l4p4n1,75.803,13547,13547,0,0,19716,8,16,40,100
io8_l2n1n2_l4p4n1_d1d2,344.413,36479,36479,0,0,36139,126,128,320,100
io8_l2n1n2_l4p8n1,90.748,23622,23622,0,0,33112,9,16,40,100
io8_l2n1n2_l4p8n1_d1d2,369.350,50387,50387,0,0,63795,112,128,320,100
io8_l2n1n4_l4n1n1,34.859,1640,1640,0,0,1291,8,24,14,100
io8_l2n1n4_l4n1n1_d1d2,71.984,5210,5210,0,0,3465,0,256,14,100
io8_l2n1n4_l4n1n2,33.382,1683,1683,0,0,1290,8,24,14,100
io8_l2n1n4_l4n1n2_d1d2,73.130,5196,5196,0,0,3473,0,256,14,100
io8_l2n1n4_l4n1n4,32.853,1776,1776,0,0,1312,8,24,14,100
io8_l2n1n4_l4n1n4_d1d2,70.154,5277,5277,0,0,3490,0,256,14,100
io8_l2n1n4_l4n1n8,54.200,3602,3602,0,0,3132,8,24,40,100
io8_l2n1n4_l4n1n8_d1d2,70.738,5434,5434,0,0,3523,0,256,14,100
io8_l2n1n4_l4n1p1,33.819,1665,1665,0,0,1300,8,24,14,100
io8_l2n1n4_l4n1p1_d1d2,74.054,5201,5201,0,0,3450,0,256,14,100
io8_l2n1n4_l4n1p2,33.309,1944,1944,0,0,1566,8,24,16,100
io8_l2n1n4_l4n1p2_d1d2,75.680,6047,6047,0,0,4194,0,256,16,100
io8_l2n1n4_l4n1p4,37.318,2460,2460,0,0,2027,8,24,20,100
io8_l2n1n4_l4n1p4_d1d2,78.931,6210,6210,0,0,4308,0,256,20,100
io8_l2n1n4_l4n1p8,53.547,3457,3452,0,5,2831,16,16,40,100
io8_l2n1n4_l4n1p8_d1d2,97.581,7125,7118,0,7,5105,64,192,40,100
io8_l2n1n4_l4p1n1,65.513,6517,6517,0,0,8110,24,8,40,100
io8_l2n1n4_l4p1n1_d1d2,137.750,13345,13345,0,0,10781,120,128,80,100
io8_l2n1n4_l4p2n1,76.453,9777,9777,0,0,12995,24,8,40,100
io8_l2n1n4_l4p2n1_d1d2,208.582,21358,21358,0,0,20936,128,128,160,100
io8_l2n1n4_l4p4n1,77.002,14281,14281,0,0,18502,22,8,40,100
