prjclk_target(ns),clk_estimated(ns),clk_uncertainty(ns),bram,dsp,ff,lutc_num_arith,c_num_logic,rtl_num_arith,rtl_num_logic,data_input_port(numxbits),data_output_port(numxbits)
io2_l1p1n1_l3n1n1,10.0,9.101,1.25,18,14,4046,4315,138,37,13,37,6x32,2x32
io2_l1p1n1_l3n1n1_d1d2,10.0,9.101,1.25,18,14,3986,4798,139,42,14,42,6x32,2x32
io2_l1p1n1_l3n1n2,10.0,9.687,1.25,18,14,4112,4354,140,38,13,38,6x32,2x32
io2_l1p1n1_l3n1n2_d1d2,10.0,9.687,1.25,18,14,4045,4750,141,37,14,37,6x32,2x32
io2_l1p1n1_l3n1p1,10.0,9.101,1.25,18,14,4073,4398,139,37,14,37,6x32,2x32
io2_l1p1n1_l3n1p1_d1d2,10.0,9.101,1.25,18,14,4012,4881,140,42,15,42,6x32,2x32
io2_l1p1n1_l3n1p2,10.0,9.687,1.25,18,14,4202,4480,142,38,15,38,6x32,2x32
io2_l1p1n1_l3n1p2_d1d2,10.0,9.687,1.25,18,14,4077,4832,142,37,15,37,6x32,2x32
io2_l1p1n1_l3p1n1,10.0,9.164,1.25,20,14,7439,6763,283,36,32,36,6x32,2x32
io2_l1p1n1_l3p1n1_d1d2,10.0,9.164,1.25,20,14,7273,7089,275,36,24,36,6x32,2x32
io2_l1p1n1_l3p2n1,10.0,9.132,1.25,20,20,17854,10629,411,36,35,36,6x32,2x32
io2_l1p1n1_l3p2n1_d1d2,10.0,9.116,1.25,20,40,21084,13266,403,36,35,36,6x32,2x32
io2_l1p2n1_l3n1n1,10.0,9.047,1.25,18,20,15522,8648,266,69,16,69,6x32,2x32
io2_l1p2n1_l3n1n1_d1d2,10.0,9.01,1.25,18,40,18527,10818,267,42,25,42,6x32,2x32
io2_l1p2n1_l3n1n2,10.0,9.634,1.25,18,20,15588,8687,268,70,16,70,6x32,2x32
io2_l1p2n1_l3n1n2_d1d2,10.0,9.597,1.25,18,40,18586,10770,269,37,25,37,6x32,2x32
io2_l1p2n1_l3n1p1,10.0,9.047,1.25,18,20,15549,8731,267,69,17,69,6x32,2x32
io2_l1p2n1_l3n1p1_d1d2,10.0,9.01,1.25,18,40,18553,10901,268,42,26,42,6x32,2x32
io2_l1p2n1_l3n1p2,10.0,9.634,1.25,18,20,15614,8789,270,70,18,70,6x32,2x32
io2_l1p2n1_l3n1p2_d1d2,10.0,9.597,1.25,18,40,18618,10856,270,37,26,37,6x32,2x32
io2_l1p2n1_l3p1n1,10.0,9.132,1.25,20,20,17999,11411,411,68,35,68,6x32,2x32
io2_l1p2n1_l3p1n1_d1d2,10.0,9.116,1.25,20,40,21078,13374,403,36,35,36,6x32,2x32
io2_l1p2n1_l3p2n1,10.0,7.984,1.25,20,20,18372,11071,539,68,35,68,6x32,2x32
io2_l1p2n1_l3p2n1_d1d2,10.0,7.966,1.25,20,40,21002,12869,531,36,35,36,6x32,2x32
io4_l1n1n1_l3n1n1,10.0,8.034,1.25,8,5,2087,1706,14,7,12,7,8x32,2x32
io4_l1n1n1_l3n1n1_d1d2,10.0,8.034,1.25,16,5,2084,1971,15,7,13,7,8x32,2x32
io4_l1n1n1_l3n1n2,10.0,8.034,1.25,8,8,2343,1967,16,11,13,11,8x32,2x32
io4_l1n1n1_l3n1n2_d1d2,10.0,8.034,1.25,16,8,2387,2333,17,10,14,10,8x32,2x32
io4_l1n1n1_l3n1n4,10.0,8.678,1.25,8,8,2431,2061,21,10,14,10,8x32,2x32
io4_l1n1n1_l3n1n4_d1d2,10.0,8.678,1.25,16,14,2720,2505,21,7,16,7,8x32,2x32
io4_l1n1n1_l3n1p1,10.0,8.034,1.25,8,5,2115,1801,15,7,13,7,8x32,2x32
io4_l1n1n1_l3n1p1_d1d2,10.0,8.034,1.25,16,5,2110,2066,16,7,14,7,8x32,2x32
io4_l1n1n1_l3n1p2,10.0,8.034,1.25,8,5,2245,1955,18,11,14,11,8x32,2x32
io4_l1n1n1_l3n1p2_d1d2,10.0,8.034,1.25,16,5,2294,2302,18,10,14,10,8x32,2x32
io4_l1n1n1_l3n1p4,10.0,8.678,1.25,8,5,2452,2102,24,10,16,10,8x32,2x32
io4_l1n1n1_l3n1p4_d1d2,10.0,8.678,1.25,16,5,2490,2223,22,7,14,7,8x32,2x32
io4_l1n1n1_l3p1n1,10.0,8.712,1.25,8,8,6025,5278,159,6,32,6,8x32,2x32
io4_l1n1n1_l3p1n1_d1d2,10.0,8.712,1.25,32,26,7012,6336,146,6,25,6,8x32,2x32
io4_l1n1n1_l3p2n1,10.0,8.775,1.25,8,8,7592,6497,287,9,32,9,8x32,2x32
io4_l1n1n1_l3p2n1_d1d2,10.0,8.775,1.25,24,26,8875,7989,274,9,25,9,8x32,2x32
io4_l1n1n1_l3p4n1,10.0,8.659,1.25,8,40,29811,15115,543,6,45,6,8x32,2x32
io4_l1n1n1_l3p4n1_d1d2,10.0,8.034,1.25,32,160,45690,27314,530,6,80,6,8x32,2x32
io4_l1n1n2_l3n1n1,10.0,8.034,1.25,8,8,2286,1984,16,10,13,10,8x32,2x32
io4_l1n1n2_l3n1n1_d1d2,10.0,8.034,1.25,16,8,2335,2227,17,10,14,10,8x32,2x32
io4_l1n1n2_l3n1n2,10.0,8.034,1.25,8,8,2350,2117,18,14,13,14,8x32,2x32
io4_l1n1n2_l3n1n2_d1d2,10.0,8.034,1.25,16,8,2446,2461,19,13,14,13,8x32,2x32
io4_l1n1n2_l3n1n4,10.0,8.696,1.25,8,8,2438,2211,23,13,14,13,8x32,2x32
io4_l1n1n2_l3n1n4_d1d2,10.0,8.696,1.25,16,14,2779,2633,23,10,16,10,8x32,2x32
io4_l1n1n2_l3n1p1,10.0,8.034,1.25,8,8,2314,2079,17,10,14,10,8x32,2x32
io4_l1n1n2_l3n1p1_d1d2,10.0,8.034,1.25,16,8,2205,2586,18,10,15,10,8x32,2x32
io4_l1n1n2_l3n1p2,10.0,8.034,1.25,8,8,2412,2218,20,14,15,14,8x32,2x32
io4_l1n1n2_l3n1p2_d1d2,10.0,8.034,1.25,16,8,2305,2895,20,13,15,13,8x32,2x32
io4_l1n1n2_l3n1p4,10.0,8.696,1.25,8,8,2619,2365,26,13,17,13,8x32,2x32
io4_l1n1n2_l3n1p4_d1d2,10.0,8.696,1.25,16,8,2501,2816,24,10,15,10,8x32,2x32
io4_l1n1n2_l3p1n1,10.0,9.299,1.25,8,8,6032,5408,161,9,32,9,8x32,2x32
io4_l1n1n2_l3p1n1_d1d2,10.0,9.299,1.25,32,26,6759,6971,148,9,25,9,8x32,2x32
io4_l1n1n2_l3p2n1,10.0,9.362,1.25,8,8,7599,6611,289,12,32,12,8x32,2x32
io4_l1n1n2_l3p2n1_d1d2,10.0,9.362,1.25,24,26,8856,8212,276,12,25,12,8x32,2x32
io4_l1n1n2_l3p4n1,10.0,9.246,1.25,8,40,29818,15261,545,9,45,9,8x32,2x32
io4_l1n1n2_l3p4n1_d1d2,10.0,8.621,1.25,32,160,45671,27553,532,9,80,9,8x32,2x32
io4_l1n1n4_l3n1n1,10.0,8.678,1.25,8,14,2619,2156,20,7,15,7,8x32,2x32
io4_l1n1n4_l3n1n1_d1d2,10.0,8.678,1.25,16,14,2720,2505,21,7,16,7,8x32,2x32
io4_l1n1n4_l3n1n2,10.0,8.696,1.25,8,14,2683,2289,22,11,15,11,8x32,2x32
io4_l1n1n4_l3n1n2_d1d2,10.0,8.696,1.25,16,14,2831,2739,23,10,16,10,8x32,2x32
io4_l1n1n4_l3n1n4,10.0,8.401,1.25,8,14,2771,2382,27,10,16,10,8x32,2x32
io4_l1n1n4_l3n1n4_d1d2,10.0,8.401,1.25,16,14,2844,2685,27,7,16,7,8x32,2x32
io4_l1n1n4_l3n1p1,10.0,8.678,1.25,8,14,2647,2251,21,7,16,7,8x32,2x32
io4_l1n1n4_l3n1p1_d1d2,10.0,8.678,1.25,16,14,2746,2600,22,7,17,7,8x32,2x32
io4_l1n1n4_l3n1p2,10.0,8.696,1.25,8,14,2745,2390,24,11,17,11,8x32,2x32
io4_l1n1n4_l3n1p2_d1d2,10.0,8.696,1.25,16,14,2898,2821,24,10,17,10,8x32,2x32
io4_l1n1n4_l3n1p4,10.0,9.044,1.25,8,14,2952,2533,30,10,19,10,8x32,2x32
io4_l1n1n4_l3n1p4_d1d2,10.0,9.044,1.25,16,14,3094,2738,28,7,17,7,8x32,2x32
io4_l1n1n4_l3p1n1,10.0,9.336,1.25,8,14,6365,5576,165,6,34,6,8x32,2x32
io4_l1n1n4_l3p1n1_d1d2,10.0,9.336,1.25,32,26,7136,6453,152,6,25,6,8x32,2x32
io4_l1n1n4_l3p2n1,10.0,9.4,1.25,8,14,7922,6747,293,9,34,9,8x32,2x32
io4_l1n1n4_l3p2n1_d1d2,10.0,9.4,1.25,24,26,8999,8058,280,9,25,9,8x32,2x32
io4_l1n1n4_l3p4n1,10.0,9.283,1.25,8,40,29703,15169,549,6,45,6,8x32,2x32
io4_l1n1n4_l3p4n1_d1d2,10.0,8.659,1.25,32,160,45814,27437,536,6,80,6,8x32,2x32
io4_l1n1p1_l3n1n1,10.0,8.034,1.25,8,5,2118,1801,15,7,13,7,8x32,2x32
io4_l1n1p1_l3n1n1_d1d2,10.0,8.034,1.25,16,5,2110,2066,16,7,14,7,8x32,2x32
io4_l1n1p1_l3n1n2,10.0,8.034,1.25,8,8,2374,2062,17,11,14,11,8x32,2x32
io4_l1n1p1_l3n1n2_d1d2,10.0,8.034,1.25,16,8,2413,2428,18,10,15,10,8x32,2x32
io4_l1n1p1_l3n1n4,10.0,8.678,1.25,8,8,2462,2156,22,10,15,10,8x32,2x32
io4_l1n1p1_l3n1n4_d1d2,10.0,8.678,1.25,16,14,2746,2600,22,7,17,7,8x32,2x32
io4_l1n1p1_l3n1p1,10.0,8.034,1.25,8,5,2146,1896,16,7,14,7,8x32,2x32
io4_l1n1p1_l3n1p1_d1d2,10.0,8.034,1.25,16,5,2136,2161,17,7,15,7,8x32,2x32
io4_l1n1p1_l3n1p2,10.0,8.034,1.25,8,5,2276,2050,19,11,15,11,8x32,2x32
io4_l1n1p1_l3n1p2_d1d2,10.0,8.034,1.25,16,5,2320,2397,19,10,15,10,8x32,2x32
io4_l1n1p1_l3n1p4,10.0,8.678,1.25,8,5,2483,2197,25,10,17,10,8x32,2x32
io4_l1n1p1_l3n1p4_d1d2,10.0,8.678,1.25,16,5,2516,2318,23,7,15,7,8x32,2x32
io4_l1n1p1_l3p1n1,10.0,8.712,1.25,8,8,6056,5373,160,6,33,6,8x32,2x32
io4_l1n1p1_l3p1n1_d1d2,10.0,8.712,1.25,32,26,7038,6431,147,6,26,6,8x32,2x32
io4_l1n1p1_l3p2n1,10.0,8.775,1.25,8,8,7623,6604,288,9,33,9,8x32,2x32
io4_l1n1p1_l3p2n1_d1d2,10.0,8.775,1.25,24,26,8901,8096,275,9,26,9,8x32,2x32
io4_l1n1p1_l3p4n1,10.0,8.659,1.25,8,40,29842,15210,544,6,46,6,8x32,2x32
io4_l1n1p1_l3p4n1_d1d2,10.0,8.034,1.25,32,160,45716,27409,531,6,81,6,8x32,2x32
io4_l1n1p2_l3n1n1,10.0,8.034,1.25,8,5,2196,1953,17,10,13,10,8x32,2x32
io4_l1n1p2_l3n1n1_d1d2,10.0,8.034,1.25,16,5,2240,2196,18,10,14,10,8x32,2x32
io4_l1n1p2_l3n1n2,10.0,8.034,1.25,8,8,2420,2199,19,14,14,14,8x32,2x32
io4_l1n1p2_l3n1n2_d1d2,10.0,8.034,1.25,16,8,2511,2543,20,13,15,13,8x32,2x32
io4_l1n1p2_l3n1n4,10.0,9.044,1.25,8,8,2476,2287,24,13,15,13,8x32,2x32
io4_l1n1p2_l3n1n4_d1d2,10.0,8.696,1.25,16,14,2844,2715,24,10,17,10,8x32,2x32
io4_l1n1p2_l3n1p1,10.0,8.034,1.25,8,5,2224,2048,18,10,14,10,8x32,2x32
io4_l1n1p2_l3n1p1_d1d2,10.0,8.034,1.25,16,5,2266,2291,19,10,15,10,8x32,2x32
io4_l1n1p2_l3n1p2,10.0,8.034,1.25,8,5,2290,2181,21,14,15,14,8x32,2x32
io4_l1n1p2_l3n1p2_d1d2,10.0,8.034,1.25,16,5,2386,2506,21,13,15,13,8x32,2x32
io4_l1n1p2_l3n1p4,10.0,8.696,1.25,8,5,2497,2326,27,13,17,13,8x32,2x32
io4_l1n1p2_l3n1p4_d1d2,10.0,8.696,1.25,16,5,2582,2425,25,10,15,10,8x32,2x32
io4_l1n1p2_l3p1n1,10.0,9.299,1.25,8,8,6070,5501,162,9,33,9,8x32,2x32
io4_l1n1p2_l3p1n1_d1d2,10.0,9.299,1.25,32,26,7104,6536,149,9,26,9,8x32,2x32
io4_l1n1p2_l3p2n1,10.0,9.362,1.25,8,8,7637,6716,290,12,33,12,8x32,2x32
io4_l1n1p2_l3p2n1_d1d2,10.0,9.362,1.25,24,26,8889,8316,277,12,26,12,8x32,2x32
io4_l1n1p2_l3p4n1,10.0,9.246,1.25,8,40,29856,15339,546,9,46,9,8x32,2x32
io4_l1n1p2_l3p4n1_d1d2,10.0,8.621,1.25,32,160,45704,27650,533,9,81,9,8x32,2x32
io4_l1n1p4_l3n1n1,10.0,8.678,1.25,8,5,2385,1874,21,7,13,7,8x32,2x32
io4_l1n1p4_l3n1n1_d1d2,10.0,8.678,1.25,16,5,2490,2223,22,7,14,7,8x32,2x32
io4_l1n1p4_l3n1n2,10.0,8.696,1.25,8,8,2609,2120,23,11,14,11,8x32,2x32
io4_l1n1p4_l3n1n2_d1d2,10.0,8.696,1.25,16,8,2761,2570,24,10,15,10,8x32,2x32
io4_l1n1p4_l3n1n4,10.0,9.071,1.25,8,8,2633,2197,28,10,15,10,8x32,2x32
io4_l1n1p4_l3n1n4_d1d2,10.0,9.044,1.25,16,14,3094,2738,28,7,17,7,8x32,2x32
io4_l1n1p4_l3n1p1,10.0,8.678,1.25,8,5,2413,1969,22,7,14,7,8x32,2x32
io4_l1n1p4_l3n1p1_d1d2,10.0,8.678,1.25,16,5,2516,2318,23,7,15,7,8x32,2x32
io4_l1n1p4_l3n1p2,10.0,8.696,1.25,8,5,2479,2100,25,11,15,11,8x32,2x32
io4_l1n1p4_l3n1p2_d1d2,10.0,8.696,1.25,16,5,2636,2531,25,10,15,10,8x32,2x32
io4_l1n1p4_l3n1p4,10.0,8.034,1.25,8,5,2622,2223,31,10,17,10,8x32,2x32
io4_l1n1p4_l3n1p4_d1d2,10.0,8.034,1.25,16,5,2768,2428,29,7,15,7,8x32,2x32
io4_l1n1p4_l3p1n1,10.0,9.336,1.25,8,8,6195,5400,166,6,33,6,8x32,2x32
io4_l1n1p4_l3p1n1_d1d2,10.0,9.336,1.25,32,26,7290,6557,153,6,26,6,8x32,2x32
io4_l1n1p4_l3p2n1,10.0,9.4,1.25,8,8,7762,6583,294,9,33,9,8x32,2x32
io4_l1n1p4_l3p2n1_d1d2,10.0,9.4,1.25,24,26,9153,8157,281,9,26,9,8x32,2x32
io4_l1n1p4_l3p4n1,10.0,9.283,1.25,8,40,29853,15254,550,6,46,6,8x32,2x32
io4_l1n1p4_l3p4n1_d1d2,10.0,8.659,1.25,32,160,45968,27532,537,6,81,6,8x32,2x32
io4_l1p1n1_l3n1n1,10.0,8.712,1.25,8,26,6180,4984,138,21,17,21,8x32,2x32
io4_l1p1n1_l3n1n1_d1d2,10.0,8.712,1.25,32,26,6904,6461,139,21,18,21,8x32,2x32
io4_l1p1n1_l3n1n2,10.0,9.299,1.25,8,26,6244,5176,140,25,17,25,8x32,2x32
io4_l1p1n1_l3n1n2_d1d2,10.0,9.299,1.25,32,26,7015,6674,141,24,18,24,8x32,2x32
io4_l1p1n1_l3n1n4,10.0,9.336,1.25,8,26,6300,5238,145,24,18,24,8x32,2x32
io4_l1p1n1_l3n1n4_d1d2,10.0,9.336,1.25,32,26,7028,6578,145,21,18,21,8x32,2x32
io4_l1p1n1_l3n1p1,10.0,8.712,1.25,8,26,6208,5079,139,21,18,21,8x32,2x32
io4_l1p1n1_l3n1p1_d1d2,10.0,8.712,1.25,32,26,6930,6556,140,21,19,21,8x32,2x32
io4_l1p1n1_l3n1p2,10.0,9.299,1.25,8,26,6274,5306,142,25,19,25,8x32,2x32
io4_l1p1n1_l3n1p2_d1d2,10.0,9.299,1.25,32,26,7050,6768,142,24,19,24,8x32,2x32
io4_l1p1n1_l3n1p4,10.0,9.336,1.25,8,26,6481,5400,148,24,21,24,8x32,2x32
io4_l1p1n1_l3n1p4_d1d2,10.0,9.336,1.25,32,26,7182,6684,146,21,19,21,8x32,2x32
io4_l1p1n1_l3p1n1,10.0,8.775,1.25,8,26,10448,8249,283,20,36,20,8x32,2x32
io4_l1p1n1_l3p1n1_d1d2,10.0,8.775,1.25,32,26,10432,9672,270,20,23,20,8x32,2x32
io4_l1p1n1_l3p2n1,10.0,8.931,1.25,8,26,11525,8499,411,23,36,23,8x32,2x32
io4_l1p1n1_l3p2n1_d1d2,10.0,8.931,1.25,32,26,11895,10290,398,23,23,23,8x32,2x32
io4_l1p1n1_l3p4n1,10.0,8.744,1.25,8,40,31994,17390,667,20,43,20,8x32,2x32
io4_l1p1n1_l3p4n1_d1d2,10.0,8.72,1.25,32,160,48590,30483,654,20,78,20,8x32,2x32
io4_l1p2n1_l3n1n1,10.0,8.775,1.25,8,26,6274,6512,266,40,17,40,8x32,2x32
io4_l1p2n1_l3n1n1_d1d2,10.0,8.775,1.25,24,26,8580,8018,267,24,18,24,8x32,2x32
io4_l1p2n1_l3n1n2,10.0,9.362,1.25,8,26,6338,6641,268,44,17,44,8x32,2x32
io4_l1p2n1_l3n1n2_d1d2,10.0,9.362,1.25,24,26,8691,8215,269,27,18,27,8x32,2x32
io4_l1p2n1_l3n1n4,10.0,9.681,1.25,8,26,6394,6651,273,43,18,43,8x32,2x32
io4_l1p2n1_l3n1n4_d1d2,10.0,9.4,1.25,24,26,8704,8087,273,24,18,24,8x32,2x32
io4_l1p2n1_l3n1p1,10.0,8.775,1.25,8,26,6302,6619,267,40,18,40,8x32,2x32
io4_l1p2n1_l3n1p1_d1d2,10.0,8.775,1.25,24,26,8606,8125,268,24,19,24,8x32,2x32
io4_l1p2n1_l3n1p2,10.0,9.362,1.25,8,26,6368,6747,270,44,19,44,8x32,2x32
io4_l1p2n1_l3n1p2_d1d2,10.0,9.362,1.25,24,26,8726,8319,270,27,19,27,8x32,2x32
io4_l1p2n1_l3n1p4,10.0,9.4,1.25,8,26,6575,6802,276,43,21,43,8x32,2x32
io4_l1p2n1_l3n1p4_d1d2,10.0,9.4,1.25,24,26,8858,8186,274,24,19,24,8x32,2x32
io4_l1p2n1_l3p1n1,10.0,8.931,1.25,8,26,10261,8814,411,39,36,39,8x32,2x32
io4_l1p2n1_l3p1n1_d1d2,10.0,8.931,1.25,32,26,11487,10142,398,23,23,23,8x32,2x32
io4_l1p2n1_l3p2n1,10.0,8.788,1.25,8,26,11882,9181,539,42,36,42,8x32,2x32
io4_l1p2n1_l3p2n1_d1d2,10.0,8.571,1.25,28,26,12510,10755,526,26,23,26,8x32,2x32
io4_l1p2n1_l3p4n1,10.0,8.667,1.25,8,40,32334,18784,795,39,43,39,8x32,2x32
io4_l1p2n1_l3p4n1_d1d2,10.0,8.279,1.25,32,160,49269,32212,782,23,78,23,8x32,2x32
io4_l1p4n1_l3n1n1,10.0,8.659,1.25,8,40,29688,14773,522,69,24,69,8x32,2x32
io4_l1p4n1_l3n1n1_d1d2,10.0,8.034,1.25,32,160,45673,27343,523,21,73,21,8x32,2x32
io4_l1p4n1_l3n1n2,10.0,9.246,1.25,8,40,29752,14918,524,73,24,73,8x32,2x32
io4_l1p4n1_l3n1n2_d1d2,10.0,8.621,1.25,32,160,45784,27556,525,24,73,24,8x32,2x32
io4_l1p4n1_l3n1n4,10.0,9.631,1.25,8,40,29776,14950,529,72,25,72,8x32,2x32
io4_l1p4n1_l3n1n4_d1d2,10.0,8.659,1.25,32,160,45797,27466,529,21,73,21,8x32,2x32
io4_l1p4n1_l3n1p1,10.0,8.659,1.25,8,40,29716,14868,523,69,25,69,8x32,2x32
io4_l1p4n1_l3n1p1_d1d2,10.0,8.034,1.25,32,160,45699,27438,524,21,74,21,8x32,2x32
io4_l1p4n1_l3n1p2,10.0,9.246,1.25,8,40,29782,15015,526,73,26,73,8x32,2x32
io4_l1p4n1_l3n1p2_d1d2,10.0,8.621,1.25,32,160,45819,27653,526,24,74,24,8x32,2x32
io4_l1p4n1_l3n1p4,10.0,9.283,1.25,8,40,29925,15109,532,72,28,72,8x32,2x32
io4_l1p4n1_l3n1p4_d1d2,10.0,8.659,1.25,32,160,45951,27561,530,21,74,21,8x32,2x32
io4_l1p4n1_l3p1n1,10.0,8.744,1.25,8,40,32122,18151,667,68,43,68,8x32,2x32
io4_l1p4n1_l3p1n1_d1d2,10.0,8.72,1.25,32,160,48585,30915,654,20,78,20,8x32,2x32
io4_l1p4n1_l3p2n1,10.0,8.338,1.25,8,40,33263,19246,795,71,43,71,8x32,2x32
